YearMonth,Product_ID,Drug_Category,Predicted_Sales_Volume_Month
2026-10,DRG00887,Cardiac,128359.81
2026-10,DRG00888,Painkiller,76736.18
2026-10,DRG00889,Antibiotic,26855.19
2026-10,DRG00890,Vaccine,129672.37
2026-10,DRG00891,Antibiotic,34396.15
2026-10,DRG00892,Cardiac,120074.52
2026-10,DRG00893,Antibiotic,91785.38
2026-10,DRG00894,Painkiller,13983.18
2026-10,DRG00895,Diabetes,95446.21
2026-10,DRG00896,Antibiotic,24494.07
2026-10,DRG00897,Vaccine,147576.42
2026-10,DRG00898,Painkiller,100490.25
2026-10,DRG00899,Diabetes,141959.8
2026-10,DRG00900,Painkiller,88916.53
2026-10,DRG00901,Cardiac,112879.39
2026-10,DRG00902,Diabetes,116005.77
2026-10,DRG00903,Vaccine,88234.54
2026-10,DRG00904,Diabetes,55857.4
2026-10,DRG00905,Vaccine,93212.72
2026-10,DRG00906,Cardiac,121799.03
2026-10,DRG00907,Vaccine,133348.81
2026-10,DRG00908,Painkiller,24421.69
2026-10,DRG00909,Antibiotic,138336.25
2026-10,DRG00910,Painkiller,94026.44
2026-10,DRG00911,Painkiller,120094.72
2026-10,DRG00912,Diabetes,105387.9
2026-10,DRG00913,Cardiac,149195.46
2026-10,DRG00914,Antibiotic,128578.29
2026-10,DRG00915,Vaccine,39132.27
2026-10,DRG00916,Diabetes,98467.84
2026-10,DRG00917,Cardiac,141543.49
2026-10,DRG00918,Antibiotic,75677.77
2026-10,DRG00919,Painkiller,43352.65
2026-10,DRG00920,Cardiac,61787.08
2026-10,DRG00921,Cardiac,51696.85
2026-10,DRG00922,Cardiac,33727.52
2026-10,DRG00923,Painkiller,67489.36
2026-10,DRG00924,Vaccine,61158.03
2026-10,DRG00925,Diabetes,64762.62
2026-10,DRG00926,Vaccine,57214.07
2026-10,DRG00927,Antibiotic,79527.82
2026-10,DRG00928,Diabetes,62865.14
2026-10,DRG00929,Antibiotic,24930.35
2026-10,DRG00930,Painkiller,129126.74
2026-10,DRG00931,Vaccine,67697.61
2026-10,DRG00932,Cardiac,148266.84
2026-10,DRG00933,Diabetes,120029.44
2026-10,DRG00934,Cardiac,15386.98
2026-10,DRG00935,Antibiotic,64058.41
2026-10,DRG00936,Cardiac,98031.17
2026-10,DRG00937,Cardiac,110636.75
2026-10,DRG00938,Painkiller,19371.66
2026-10,DRG00939,Painkiller,51761.57
2026-10,DRG00940,Vaccine,93767.5
2026-10,DRG00941,Antibiotic,91881.44
2026-10,DRG00942,Painkiller,20211.76
2026-10,DRG00943,Painkiller,48832.12
2026-10,DRG00944,Vaccine,29035.51
2026-10,DRG00945,Diabetes,142733.2
2026-10,DRG00946,Vaccine,47388.68
2026-10,DRG00947,Cardiac,11989.65
2026-10,DRG00948,Cardiac,88598.86
2026-10,DRG00949,Painkiller,120367.43
2026-10,DRG00950,Painkiller,142136.34
2026-10,DRG00951,Vaccine,48132.9
2026-10,DRG00952,Vaccine,48800.23
2026-10,DRG00953,Antibiotic,58461.67
2026-10,DRG00954,Cardiac,116938.03
2026-10,DRG00955,Vaccine,31591.57
2026-10,DRG00956,Diabetes,12055.38
2026-10,DRG00957,Antibiotic,133689.01
2026-10,DRG00958,Vaccine,68169.91
2026-10,DRG00959,Painkiller,140985.39
2026-10,DRG00960,Vaccine,59319.87
2026-10,DRG00961,Painkiller,39809.84
2026-10,DRG00962,Painkiller,82563.13
2026-10,DRG00963,Cardiac,139199.27
2026-10,DRG00964,Cardiac,52568.85
2026-10,DRG00965,Vaccine,64052.59
2026-10,DRG00966,Vaccine,58413.72
2026-10,DRG00967,Diabetes,154581.39
2026-10,DRG00968,Antibiotic,33867.46
2026-10,DRG00969,Antibiotic,40597.33
2026-10,DRG00970,Vaccine,106862.99
2026-10,DRG00971,Cardiac,37960.61
2026-10,DRG00972,Diabetes,9221.05
2026-10,DRG00973,Antibiotic,126964.02
2026-10,DRG00974,Vaccine,19472.12
2026-10,DRG00975,Cardiac,150325.72
2026-10,DRG00976,Cardiac,47033.08
2026-10,DRG00977,Cardiac,143349.76
2026-10,DRG00978,Painkiller,43350.96
2026-10,DRG00979,Cardiac,40296.17
2026-10,DRG00980,Vaccine,63803.36
2026-10,DRG00981,Diabetes,116976.52
2026-10,DRG00982,Vaccine,152218.36
2026-10,DRG00983,Cardiac,72157.59
2026-10,DRG00984,Diabetes,135665.71
2026-10,DRG00985,Antibiotic,114648.62
2026-10,DRG00986,Antibiotic,34801.18
2026-10,DRG00987,Vaccine,101371.11
2026-10,DRG00988,Diabetes,114946.64
2026-10,DRG00989,Vaccine,134180.21
2026-10,DRG00990,Diabetes,129901.32
2026-10,DRG00991,Diabetes,4579.18
2026-10,DRG00992,Vaccine,117237.74
2026-10,DRG00993,Diabetes,142400.55
2026-10,DRG00994,Cardiac,28869.27
2026-10,DRG00995,Diabetes,150248.06
2026-10,DRG00996,Diabetes,68194.0
2026-10,DRG00997,Vaccine,67167.99
2026-10,DRG00998,Antibiotic,28599.85
2026-10,DRG00999,Painkiller,151111.39
2026-10,DRG01000,Diabetes,127229.02
2026-11,DRG00001,Vaccine,62055.72
2026-11,DRG00002,Painkiller,38688.67
2026-11,DRG00003,Diabetes,120466.02
2026-11,DRG00004,Diabetes,141682.42
2026-11,DRG00005,Cardiac,64792.19
2026-11,DRG00006,Painkiller,94279.29
2026-11,DRG00007,Vaccine,134816.94
2026-11,DRG00008,Painkiller,109624.48
2026-11,DRG00009,Painkiller,138182.39
2026-11,DRG00010,Diabetes,12106.41
2026-11,DRG00011,Vaccine,88308.82
2026-11,DRG00012,Antibiotic,75962.66
2026-11,DRG00013,Diabetes,87022.34
2026-11,DRG00014,Vaccine,62449.1
2026-11,DRG00015,Cardiac,120952.77
2026-11,DRG00016,Diabetes,24332.54
2026-11,DRG00017,Cardiac,89756.84
2026-11,DRG00018,Diabetes,53370.64
2026-11,DRG00019,Painkiller,42944.75
2026-11,DRG00020,Vaccine,98821.7
2026-11,DRG00021,Cardiac,8211.36
2026-11,DRG00022,Diabetes,99038.25
2026-11,DRG00023,Cardiac,45432.21
2026-11,DRG00024,Diabetes,62539.82
2026-11,DRG00025,Diabetes,148424.92
2026-11,DRG00026,Antibiotic,56096.09
2026-11,DRG00027,Antibiotic,130830.95
2026-11,DRG00028,Antibiotic,35177.74
2026-11,DRG00029,Cardiac,145646.79
2026-11,DRG00030,Painkiller,20708.18
2026-11,DRG00031,Diabetes,92231.96
2026-11,DRG00032,Vaccine,122321.12
2026-11,DRG00033,Antibiotic,75213.52
2026-11,DRG00034,Cardiac,28380.15
2026-11,DRG00035,Cardiac,17770.64
2026-11,DRG00036,Cardiac,19329.94
2026-11,DRG00037,Vaccine,71497.62
2026-11,DRG00038,Vaccine,83809.67
2026-11,DRG00039,Antibiotic,117973.6
2026-11,DRG00040,Vaccine,49143.38
2026-11,DRG00041,Antibiotic,29456.13
2026-11,DRG00042,Vaccine,121539.97
2026-11,DRG00043,Vaccine,95705.43
2026-11,DRG00044,Vaccine,73864.89
2026-11,DRG00045,Antibiotic,103285.91
2026-11,DRG00046,Diabetes,95022.78
2026-11,DRG00047,Antibiotic,113121.12
2026-11,DRG00048,Diabetes,144288.08
2026-11,DRG00049,Cardiac,31527.28
2026-11,DRG00050,Cardiac,101893.36
2026-11,DRG00051,Antibiotic,114911.94
2026-11,DRG00052,Diabetes,98259.73
2026-11,DRG00053,Diabetes,91786.43
2026-11,DRG00054,Diabetes,123670.45
2026-11,DRG00055,Cardiac,100305.9
2026-11,DRG00056,Antibiotic,135294.45
2026-11,DRG00057,Painkiller,103595.35
2026-11,DRG00058,Diabetes,148266.32
2026-11,DRG00059,Diabetes,84025.19
2026-11,DRG00060,Painkiller,34072.29
2026-11,DRG00061,Antibiotic,5094.11
2026-11,DRG00062,Diabetes,89119.44
2026-11,DRG00063,Antibiotic,6142.9
2026-11,DRG00064,Diabetes,26041.04
2026-11,DRG00065,Vaccine,63198.25
2026-11,DRG00066,Diabetes,91097.21
2026-11,DRG00067,Vaccine,68680.87
2026-11,DRG00068,Antibiotic,107725.44
2026-11,DRG00069,Diabetes,132175.17
2026-11,DRG00070,Cardiac,133509.56
2026-11,DRG00071,Cardiac,30957.44
2026-11,DRG00072,Painkiller,20198.53
2026-11,DRG00073,Cardiac,120773.61
2026-11,DRG00074,Vaccine,134246.19
2026-11,DRG00075,Cardiac,125478.68
2026-11,DRG00076,Cardiac,78847.06
2026-11,DRG00077,Cardiac,75491.0
2026-11,DRG00078,Diabetes,5064.07
2026-11,DRG00079,Painkiller,137068.3
2026-11,DRG00080,Antibiotic,42011.7
2026-11,DRG00081,Painkiller,117296.4
2026-11,DRG00082,Vaccine,73382.16
2026-11,DRG00083,Diabetes,10607.57
2026-11,DRG00084,Diabetes,54149.23
2026-11,DRG00085,Cardiac,146456.73
2026-11,DRG00086,Cardiac,27960.59
2026-11,DRG00087,Vaccine,85817.27
2026-11,DRG00088,Diabetes,77043.54
2026-11,DRG00089,Antibiotic,115127.63
2026-11,DRG00090,Painkiller,63981.65
2026-11,DRG00091,Diabetes,61937.45
2026-11,DRG00092,Antibiotic,5963.14
2026-11,DRG00093,Antibiotic,58492.37
2026-11,DRG00094,Painkiller,98385.44
2026-11,DRG00095,Antibiotic,73566.19
2026-11,DRG00096,Vaccine,6322.82
2026-11,DRG00097,Antibiotic,97627.75
2026-11,DRG00098,Vaccine,8449.88
2026-11,DRG00099,Antibiotic,118425.08
2026-11,DRG00100,Cardiac,7911.68
2026-11,DRG00101,Antibiotic,67032.93
2026-11,DRG00102,Vaccine,63616.7
2026-11,DRG00103,Antibiotic,16601.09
2026-11,DRG00104,Antibiotic,71464.14
2026-11,DRG00105,Antibiotic,147489.47
2026-11,DRG00106,Vaccine,19208.19
2026-11,DRG00107,Antibiotic,82855.61
2026-11,DRG00108,Painkiller,76389.5
2026-11,DRG00109,Painkiller,120860.89
2026-11,DRG00110,Vaccine,89478.41
2026-11,DRG00111,Cardiac,141272.15
2026-11,DRG00112,Painkiller,131621.3
2026-11,DRG00113,Diabetes,119985.35
2026-11,DRG00114,Painkiller,53580.7
2026-11,DRG00115,Diabetes,52051.59
2026-11,DRG00116,Vaccine,144666.82
2026-11,DRG00117,Cardiac,142944.3
2026-11,DRG00118,Diabetes,125319.37
2026-11,DRG00119,Diabetes,59630.15
2026-11,DRG00120,Painkiller,99044.74
2026-11,DRG00121,Diabetes,17290.49
2026-11,DRG00122,Vaccine,73891.55
2026-11,DRG00123,Vaccine,78689.84
2026-11,DRG00124,Vaccine,13963.29
2026-11,DRG00125,Painkiller,58018.86
2026-11,DRG00126,Cardiac,54393.08
2026-11,DRG00127,Painkiller,3356.46
2026-11,DRG00128,Vaccine,19027.22
2026-11,DRG00129,Painkiller,100059.26
2026-11,DRG00130,Vaccine,72426.55
2026-11,DRG00131,Antibiotic,124117.3
2026-11,DRG00132,Antibiotic,14233.78
2026-11,DRG00133,Diabetes,54658.33
2026-11,DRG00134,Cardiac,10668.38
2026-11,DRG00135,Antibiotic,70834.9
2026-11,DRG00136,Vaccine,16451.05
2026-11,DRG00137,Painkiller,29758.64
2026-11,DRG00138,Painkiller,99250.16
2026-11,DRG00139,Diabetes,38474.93
2026-11,DRG00140,Painkiller,99584.17
2026-11,DRG00141,Antibiotic,42191.22
2026-11,DRG00142,Painkiller,143990.64
2026-11,DRG00143,Antibiotic,30445.31
2026-11,DRG00144,Antibiotic,7401.49
2026-11,DRG00145,Cardiac,145377.08
2026-11,DRG00146,Diabetes,66346.21
2026-11,DRG00147,Vaccine,123332.36
2026-11,DRG00148,Antibiotic,121060.03
2026-11,DRG00149,Diabetes,124988.97
2026-11,DRG00150,Vaccine,86751.51
2026-11,DRG00151,Painkiller,16242.65
2026-11,DRG00152,Diabetes,91218.55
2026-11,DRG00153,Diabetes,120938.33
2026-11,DRG00154,Diabetes,14923.25
2026-11,DRG00155,Painkiller,37490.49
2026-11,DRG00156,Painkiller,116636.05
2026-11,DRG00157,Diabetes,92745.35
2026-11,DRG00158,Cardiac,69407.96
2026-11,DRG00159,Antibiotic,54144.95
2026-11,DRG00160,Painkiller,102821.65
2026-11,DRG00161,Cardiac,62545.09
2026-11,DRG00162,Painkiller,140911.51
2026-11,DRG00163,Diabetes,79950.28
2026-11,DRG00164,Cardiac,7791.85
2026-11,DRG00165,Vaccine,135893.43
2026-11,DRG00166,Antibiotic,119981.27
2026-11,DRG00167,Antibiotic,110062.74
2026-11,DRG00168,Painkiller,98205.09
2026-11,DRG00169,Antibiotic,57684.28
2026-11,DRG00170,Vaccine,120581.85
2026-11,DRG00171,Cardiac,51635.96
2026-11,DRG00172,Cardiac,38239.98
2026-11,DRG00173,Diabetes,114471.54
2026-11,DRG00174,Cardiac,149243.01
2026-11,DRG00175,Painkiller,99495.16
2026-11,DRG00176,Vaccine,100654.68
2026-11,DRG00177,Diabetes,6891.93
2026-11,DRG00178,Painkiller,109744.36
2026-11,DRG00179,Painkiller,47916.97
2026-11,DRG00180,Painkiller,86548.8
2026-11,DRG00181,Antibiotic,149110.12
2026-11,DRG00182,Painkiller,114119.74
2026-11,DRG00183,Antibiotic,54144.95
2026-11,DRG00184,Cardiac,56011.38
2026-11,DRG00185,Antibiotic,42491.15
2026-11,DRG00186,Painkiller,104254.62
2026-11,DRG00187,Vaccine,86091.36
2026-11,DRG00188,Vaccine,92593.32
2026-11,DRG00189,Cardiac,94221.39
2026-11,DRG00190,Painkiller,14234.79
2026-11,DRG00191,Antibiotic,93971.35
2026-11,DRG00192,Vaccine,22773.76
2026-11,DRG00193,Diabetes,45037.24
2026-11,DRG00194,Painkiller,25173.25
2026-11,DRG00195,Painkiller,12077.17
2026-11,DRG00196,Diabetes,35508.41
2026-11,DRG00197,Vaccine,149251.34
2026-11,DRG00198,Diabetes,98259.73
2026-11,DRG00199,Cardiac,39257.24
2026-11,DRG00200,Antibiotic,93907.18
2026-11,DRG00201,Antibiotic,9828.64
2026-11,DRG00202,Vaccine,96454.54
2026-11,DRG00203,Diabetes,58553.93
2026-11,DRG00204,Painkiller,10998.41
2026-11,DRG00205,Painkiller,86127.99
2026-11,DRG00206,Painkiller,88375.59
2026-11,DRG00207,Cardiac,133324.78
2026-11,DRG00208,Cardiac,66949.93
2026-11,DRG00209,Painkiller,106657.61
2026-11,DRG00210,Vaccine,70989.4
2026-11,DRG00211,Cardiac,32636.13
2026-11,DRG00212,Cardiac,137615.98
2026-11,DRG00213,Antibiotic,31074.6
2026-11,DRG00214,Antibiotic,16151.6
2026-11,DRG00215,Vaccine,73655.61
2026-11,DRG00216,Cardiac,63144.46
2026-11,DRG00217,Cardiac,103237.55
2026-11,DRG00218,Diabetes,126751.52
2026-11,DRG00219,Vaccine,147310.27
2026-11,DRG00220,Vaccine,115157.32
2026-11,DRG00221,Diabetes,18519.1
2026-11,DRG00222,Diabetes,11027.08
2026-11,DRG00223,Antibiotic,144816.01
2026-11,DRG00224,Vaccine,128396.3
2026-11,DRG00225,Vaccine,44588.63
2026-11,DRG00226,Diabetes,53759.34
2026-11,DRG00227,Painkiller,101082.02
2026-11,DRG00228,Painkiller,44622.33
2026-11,DRG00229,Antibiotic,118812.63
2026-11,DRG00230,Painkiller,93769.83
2026-11,DRG00231,Painkiller,72969.24
2026-11,DRG00232,Painkiller,113099.81
2026-11,DRG00233,Cardiac,140133.34
2026-11,DRG00234,Antibiotic,17979.21
2026-11,DRG00235,Diabetes,52770.78
2026-11,DRG00236,Painkiller,65899.97
2026-11,DRG00237,Cardiac,6053.41
2026-11,DRG00238,Painkiller,85288.89
2026-11,DRG00239,Cardiac,101173.57
2026-11,DRG00240,Antibiotic,95440.27
2026-11,DRG00241,Painkiller,108993.57
2026-11,DRG00242,Cardiac,42765.01
2026-11,DRG00243,Vaccine,77131.13
2026-11,DRG00244,Vaccine,53308.58
2026-11,DRG00245,Cardiac,115259.38
2026-11,DRG00246,Painkiller,79775.94
2026-11,DRG00247,Painkiller,127754.23
2026-11,DRG00248,Antibiotic,102386.99
2026-11,DRG00249,Antibiotic,75993.42
2026-11,DRG00250,Diabetes,12196.43
2026-11,DRG00251,Antibiotic,122740.17
2026-11,DRG00252,Painkiller,35632.13
2026-11,DRG00253,Diabetes,139486.61
2026-11,DRG00254,Antibiotic,74734.08
2026-11,DRG00255,Cardiac,122986.04
2026-11,DRG00256,Vaccine,22953.7
2026-11,DRG00257,Antibiotic,127743.13
2026-11,DRG00258,Antibiotic,69939.59
2026-11,DRG00259,Cardiac,40038.45
2026-11,DRG00260,Painkiller,51635.13
2026-11,DRG00261,Cardiac,44171.89
2026-11,DRG00262,Antibiotic,102207.2
2026-11,DRG00263,Painkiller,8270.85
2026-11,DRG00264,Diabetes,43541.57
2026-11,DRG00265,Antibiotic,90735.68
2026-11,DRG00266,Cardiac,21727.26
2026-11,DRG00267,Diabetes,82526.88
2026-11,DRG00268,Vaccine,111113.85
2026-11,DRG00269,Diabetes,114316.09
2026-11,DRG00270,Cardiac,131077.23
2026-11,DRG00271,Diabetes,14803.39
2026-11,DRG00272,Cardiac,37998.61
2026-11,DRG00273,Antibiotic,8899.77
2026-11,DRG00274,Painkiller,32005.99
2026-11,DRG00275,Vaccine,120101.62
2026-11,DRG00276,Painkiller,97547.21
2026-11,DRG00277,Painkiller,145765.09
2026-11,DRG00278,Painkiller,78037.07
2026-11,DRG00279,Cardiac,41236.84
2026-11,DRG00280,Cardiac,127875.49
2026-11,DRG00281,Vaccine,132388.32
2026-11,DRG00282,Cardiac,41027.42
2026-11,DRG00283,Cardiac,43874.46
2026-11,DRG00284,Cardiac,30656.61
2026-11,DRG00285,Cardiac,17082.27
2026-11,DRG00286,Antibiotic,93367.82
2026-11,DRG00287,Vaccine,64546.72
2026-11,DRG00288,Cardiac,131346.94
2026-11,DRG00289,Vaccine,64456.15
2026-11,DRG00290,Diabetes,91516.74
2026-11,DRG00291,Antibiotic,37396.76
2026-11,DRG00292,Cardiac,95479.56
2026-11,DRG00293,Antibiotic,31733.51
2026-11,DRG00294,Antibiotic,21844.74
2026-11,DRG00295,Diabetes,26190.87
2026-11,DRG00296,Vaccine,13753.54
2026-11,DRG00297,Antibiotic,18488.74
2026-11,DRG00298,Painkiller,43243.8
2026-11,DRG00299,Diabetes,62001.04
2026-11,DRG00300,Painkiller,99704.93
2026-11,DRG00301,Diabetes,89869.15
2026-11,DRG00302,Painkiller,30987.07
2026-11,DRG00303,Painkiller,62513.22
2026-11,DRG00304,Antibiotic,14262.86
2026-11,DRG00305,Antibiotic,109673.19
2026-11,DRG00306,Diabetes,56156.63
2026-11,DRG00307,Vaccine,48094.9
2026-11,DRG00308,Antibiotic,82524.58
2026-11,DRG00309,Antibiotic,33261.54
2026-11,DRG00310,Cardiac,107193.24
2026-11,DRG00311,Antibiotic,39854.59
2026-11,DRG00312,Vaccine,38266.55
2026-11,DRG00313,Cardiac,118580.84
2026-11,DRG00314,Painkiller,65780.68
2026-11,DRG00315,Painkiller,53103.27
2026-11,DRG00316,Cardiac,60773.8
2026-11,DRG00317,Cardiac,118041.43
2026-11,DRG00318,Cardiac,98237.19
2026-11,DRG00319,Diabetes,130894.42
2026-11,DRG00320,Vaccine,79498.92
2026-11,DRG00321,Vaccine,76262.13
2026-11,DRG00322,Painkiller,134521.12
2026-11,DRG00323,Painkiller,19509.16
2026-11,DRG00324,Painkiller,89815.36
2026-11,DRG00325,Antibiotic,34130.76
2026-11,DRG00326,Painkiller,29488.93
2026-11,DRG00327,Cardiac,94430.67
2026-11,DRG00328,Painkiller,129732.13
2026-11,DRG00329,Cardiac,148825.54
2026-11,DRG00330,Diabetes,110784.99
2026-11,DRG00331,Antibiotic,79559.36
2026-11,DRG00332,Antibiotic,35627.2
2026-11,DRG00333,Vaccine,140089.5
2026-11,DRG00334,Diabetes,16721.24
2026-11,DRG00335,Cardiac,144478.8
2026-11,DRG00336,Diabetes,130467.17
2026-11,DRG00337,Antibiotic,63137.41
2026-11,DRG00338,Cardiac,60534.07
2026-11,DRG00339,Diabetes,138654.4
2026-11,DRG00340,Antibiotic,33052.34
2026-11,DRG00341,Cardiac,95391.0
2026-11,DRG00342,Cardiac,66351.14
2026-11,DRG00343,Antibiotic,80578.2
2026-11,DRG00344,Cardiac,67216.79
2026-11,DRG00345,Antibiotic,132147.21
2026-11,DRG00346,Painkiller,70155.06
2026-11,DRG00347,Painkiller,65510.97
2026-11,DRG00348,Cardiac,31107.28
2026-11,DRG00349,Cardiac,131891.26
2026-11,DRG00350,Antibiotic,121959.78
2026-11,DRG00351,Cardiac,122836.21
2026-11,DRG00352,Vaccine,142338.4
2026-11,DRG00353,Painkiller,105127.7
2026-11,DRG00354,Cardiac,26072.57
2026-11,DRG00355,Cardiac,10429.18
2026-11,DRG00356,Diabetes,14144.13
2026-11,DRG00357,Cardiac,90685.88
2026-11,DRG00358,Vaccine,118574.15
2026-11,DRG00359,Painkiller,24004.36
2026-11,DRG00360,Diabetes,68469.8
2026-11,DRG00361,Antibiotic,31194.13
2026-11,DRG00362,Antibiotic,120281.71
2026-11,DRG00363,Painkiller,26761.8
2026-11,DRG00364,Antibiotic,23283.08
2026-11,DRG00365,Vaccine,49770.42
2026-11,DRG00366,Cardiac,124460.83
2026-11,DRG00367,Painkiller,16542.57
2026-11,DRG00368,Diabetes,76889.93
2026-11,DRG00369,Cardiac,112561.59
2026-11,DRG00370,Antibiotic,127227.14
2026-11,DRG00371,Antibiotic,115488.43
2026-11,DRG00372,Diabetes,9259.7
2026-11,DRG00373,Vaccine,60710.44
2026-11,DRG00374,Diabetes,121837.28
2026-11,DRG00375,Painkiller,59244.43
2026-11,DRG00376,Diabetes,21754.52
2026-11,DRG00377,Antibiotic,84683.52
2026-11,DRG00378,Vaccine,46686.21
2026-11,DRG00379,Vaccine,87620.52
2026-11,DRG00380,Diabetes,40454.6
2026-11,DRG00381,Painkiller,145586.59
2026-11,DRG00382,Antibiotic,133737.64
2026-11,DRG00383,Cardiac,67819.61
2026-11,DRG00384,Vaccine,51630.85
2026-11,DRG00385,Diabetes,58521.45
2026-11,DRG00386,Painkiller,25562.69
2026-11,DRG00387,Painkiller,58977.0
2026-11,DRG00388,Antibiotic,8420.32
2026-11,DRG00389,Vaccine,48332.14
2026-11,DRG00390,Antibiotic,30023.93
2026-11,DRG00391,Cardiac,103211.98
2026-11,DRG00392,Cardiac,106479.49
2026-11,DRG00393,Cardiac,111089.0
2026-11,DRG00394,Painkiller,79594.97
2026-11,DRG00395,Vaccine,67093.13
2026-11,DRG00396,Antibiotic,130169.49
2026-11,DRG00397,Antibiotic,67842.71
2026-11,DRG00398,Cardiac,81274.94
2026-11,DRG00399,Vaccine,63556.77
2026-11,DRG00400,Vaccine,87529.15
2026-11,DRG00401,Diabetes,71350.64
2026-11,DRG00402,Vaccine,50042.66
2026-11,DRG00403,Vaccine,62085.68
2026-11,DRG00404,Antibiotic,122432.9
2026-11,DRG00405,Vaccine,70239.07
2026-11,DRG00406,Vaccine,76173.52
2026-11,DRG00407,Antibiotic,24361.83
2026-11,DRG00408,Vaccine,109225.99
2026-11,DRG00409,Antibiotic,9648.41
2026-11,DRG00410,Diabetes,28857.44
2026-11,DRG00411,Painkiller,141598.74
2026-11,DRG00412,Antibiotic,45697.94
2026-11,DRG00413,Antibiotic,72037.18
2026-11,DRG00414,Vaccine,22564.38
2026-11,DRG00415,Antibiotic,37726.62
2026-11,DRG00416,Cardiac,58196.61
2026-11,DRG00417,Cardiac,16272.88
2026-11,DRG00418,Diabetes,76863.27
2026-11,DRG00419,Antibiotic,142907.19
2026-11,DRG00420,Vaccine,135925.68
2026-11,DRG00421,Vaccine,88603.94
2026-11,DRG00422,Painkiller,41354.23
2026-11,DRG00423,Diabetes,94064.44
2026-11,DRG00424,Vaccine,116710.29
2026-11,DRG00425,Painkiller,111986.06
2026-11,DRG00426,Vaccine,115601.62
2026-11,DRG00427,Painkiller,5963.4
2026-11,DRG00428,Cardiac,65511.44
2026-11,DRG00429,Cardiac,72221.34
2026-11,DRG00430,Vaccine,130200.83
2026-11,DRG00431,Diabetes,85015.44
2026-11,DRG00432,Antibiotic,51150.86
2026-11,DRG00433,Diabetes,91488.25
2026-11,DRG00434,Diabetes,122286.75
2026-11,DRG00435,Antibiotic,98705.87
2026-11,DRG00436,Cardiac,133025.11
2026-11,DRG00437,Cardiac,143303.91
2026-11,DRG00438,Antibiotic,95651.03
2026-11,DRG00439,Painkiller,91758.45
2026-11,DRG00440,Diabetes,82767.94
2026-11,DRG00441,Vaccine,28615.75
2026-11,DRG00442,Cardiac,67309.56
2026-11,DRG00443,Vaccine,44528.7
2026-11,DRG00444,Antibiotic,54418.0
2026-11,DRG00445,Vaccine,127385.38
2026-11,DRG00446,Vaccine,54686.99
2026-11,DRG00447,Diabetes,61521.57
2026-11,DRG00448,Antibiotic,8510.16
2026-11,DRG00449,Vaccine,18608.68
2026-11,DRG00450,Cardiac,72251.3
2026-11,DRG00451,Antibiotic,40393.56
2026-11,DRG00452,Cardiac,52682.62
2026-11,DRG00453,Painkiller,33024.72
2026-11,DRG00454,Vaccine,99695.78
2026-11,DRG00455,Antibiotic,97023.43
2026-11,DRG00456,Cardiac,60776.07
2026-11,DRG00457,Vaccine,14772.32
2026-11,DRG00458,Diabetes,51452.77
2026-11,DRG00459,Cardiac,112113.64
2026-11,DRG00460,Cardiac,22776.04
2026-11,DRG00461,Painkiller,127778.58
2026-11,DRG00462,Diabetes,12556.03
2026-11,DRG00463,Painkiller,69645.99
2026-11,DRG00464,Diabetes,20466.03
2026-11,DRG00465,Cardiac,110879.23
2026-11,DRG00466,Painkiller,20408.49
2026-11,DRG00467,Vaccine,113750.86
2026-11,DRG00468,Diabetes,55946.87
2026-11,DRG00469,Cardiac,49625.95
2026-11,DRG00470,Antibiotic,56874.61
2026-11,DRG00471,Diabetes,129036.48
2026-11,DRG00472,Diabetes,32901.46
2026-11,DRG00473,Vaccine,25680.84
2026-11,DRG00474,Diabetes,11447.08
2026-11,DRG00475,Diabetes,149704.64
2026-11,DRG00476,Vaccine,6891.75
2026-11,DRG00477,Vaccine,41741.91
2026-11,DRG00478,Painkiller,4794.9
2026-11,DRG00479,Cardiac,69258.12
2026-11,DRG00480,Cardiac,49388.05
2026-11,DRG00481,Painkiller,133861.85
2026-11,DRG00482,Cardiac,56370.7
2026-11,DRG00483,Diabetes,4105.19
2026-11,DRG00484,Painkiller,111810.56
2026-11,DRG00485,Painkiller,82831.97
2026-11,DRG00486,Cardiac,17171.3
2026-11,DRG00487,Antibiotic,4734.53
2026-11,DRG00488,Cardiac,81994.19
2026-11,DRG00489,Antibiotic,81326.5
2026-11,DRG00490,Painkiller,81334.29
2026-11,DRG00491,Antibiotic,137175.19
2026-11,DRG00492,Diabetes,45279.64
2026-11,DRG00493,Vaccine,5513.68
2026-11,DRG00494,Antibiotic,48934.25
2026-11,DRG00495,Vaccine,116777.42
2026-11,DRG00496,Diabetes,83126.2
2026-11,DRG00497,Vaccine,89088.85
2026-11,DRG00498,Diabetes,96491.72
2026-11,DRG00499,Vaccine,35659.51
2026-11,DRG00500,Vaccine,87914.76
2026-11,DRG00501,Cardiac,129583.69
2026-11,DRG00502,Antibiotic,65205.03
2026-11,DRG00503,Vaccine,98588.07
2026-11,DRG00504,Painkiller,146447.92
2026-11,DRG00505,Cardiac,129704.26
2026-11,DRG00506,Antibiotic,39195.35
2026-11,DRG00507,Cardiac,110194.09
2026-11,DRG00508,Antibiotic,145064.73
2026-11,DRG00509,Diabetes,80339.84
2026-11,DRG00510,Vaccine,116476.55
2026-11,DRG00511,Painkiller,18430.41
2026-11,DRG00512,Cardiac,69284.53
2026-11,DRG00513,Cardiac,92124.39
2026-11,DRG00514,Cardiac,30927.9
