Product_ID,Drug_Category,Region,Forecast_30d_Total_Demand,Forecast_Avg_Daily_Demand,Forecast_Std_Daily_Demand,Category_CV,Current_Inventory_Level,Demand_Std_Daily,Safety_Stock,Reorder_Point,Recommended_Stock_Level_30d,Suggested_Order_Qty,Stock_Status,Lead_Time_Days,Service_Level
DRG00779,Antibiotic,West,67572.13,2252.4,41.96,0.58,8613,1310.77,5722.16,21488.99,73294.29,64681.29,REORDER NOW,7,95%
DRG00442,Cardiac,South,67837.12,2261.24,36.74,0.53,8566,1208.3,5274.84,21103.5,73111.96,64545.96,REORDER NOW,7,95%
DRG00373,Vaccine,South,61231.38,2041.05,36.28,0.54,1577,1105.6,4826.48,19113.8,66057.85,64480.85,REORDER NOW,7,95%
DRG00997,Vaccine,North,65155.99,2171.87,38.26,0.54,6065,1176.46,5135.83,20338.89,70291.82,64226.82,REORDER NOW,7,95%
DRG00014,Vaccine,North,62980.09,2099.34,36.98,0.54,3919,1137.17,4964.32,19659.67,67944.41,64025.41,REORDER NOW,7,95%
DRG00428,Cardiac,South,66024.91,2200.83,35.76,0.53,7597,1176.03,5133.93,20539.74,71158.83,63561.83,REORDER NOW,7,95%
DRG00644,Diabetes,North,67110.36,2237.01,38.61,0.6,9528,1349.4,5890.78,21549.86,73001.14,63473.14,REORDER NOW,7,95%
DRG00344,Cardiac,West,67765.1,2258.84,38.18,0.53,9577,1207.02,5269.24,21081.1,73034.34,63457.34,REORDER NOW,7,95%
DRG00996,Diabetes,East,66150.31,2205.01,38.6,0.6,8558,1330.09,5806.51,21241.58,71956.82,63398.82,REORDER NOW,7,95%
DRG00093,Antibiotic,East,58998.87,1966.63,35.27,0.58,659,1144.47,4996.16,18762.56,63995.03,63336.03,REORDER NOW,7,95%
DRG00447,Diabetes,North,62034.03,2067.8,35.69,0.6,4170,1247.33,5445.19,19919.8,67479.22,63309.22,REORDER NOW,7,95%
DRG00923,Painkiller,South,65457.85,2181.93,35.99,0.56,7663,1211.81,5290.13,20563.62,70747.97,63084.97,REORDER NOW,7,95%
DRG00403,Vaccine,West,62642.28,2088.08,38.76,0.54,4533,1131.07,4937.69,19554.22,67579.97,63046.97,REORDER NOW,7,95%
DRG00456,Cardiac,East,61254.87,2041.83,33.34,0.53,3132,1091.06,4763.02,19055.82,66017.89,62885.89,REORDER NOW,7,95%
DRG00639,Antibiotic,East,61688.88,2056.3,36.88,0.58,4027,1196.65,5223.96,19618.03,66912.84,62885.84,REORDER NOW,7,95%
DRG00119,Diabetes,West,60153.28,2005.11,36.43,0.6,2661,1209.51,5280.1,19315.87,65433.38,62772.38,REORDER NOW,7,95%
DRG00652,Painkiller,North,59745.35,1991.51,32.58,0.56,2004,1106.05,4828.46,18769.04,64573.8,62569.8,REORDER NOW,7,95%
DRG00125,Painkiller,North,58476.74,1949.22,31.89,0.56,684,1082.57,4725.93,18370.5,63202.67,62518.67,REORDER NOW,7,95%
DRG00753,Diabetes,East,66059.65,2201.99,38.55,0.6,9396,1328.27,5798.55,21212.47,71858.2,62462.2,REORDER NOW,7,95%
DRG00065,Vaccine,North,63735.61,2124.52,37.42,0.54,6921,1150.81,5023.87,19895.51,68759.48,61838.48,REORDER NOW,7,95%
DRG00347,Painkiller,North,66027.97,2200.93,36.0,0.56,9633,1222.36,5336.2,20742.73,71364.17,61731.17,REORDER NOW,7,95%
DRG00530,Antibiotic,North,65097.19,2169.91,38.35,0.58,8905,1262.76,5512.58,20701.93,70609.77,61704.77,REORDER NOW,7,95%
DRG00216,Cardiac,North,63635.27,2121.18,34.18,0.53,6921,1133.46,4948.11,19796.35,68583.39,61662.39,REORDER NOW,7,95%
DRG00980,Vaccine,North,61892.14,2063.07,36.34,0.54,5457,1117.53,4878.56,19320.06,66770.7,61313.7,REORDER NOW,7,95%
DRG00169,Antibiotic,North,58176.46,1939.22,34.28,0.58,1903,1128.51,4926.52,18501.02,63102.98,61199.98,REORDER NOW,7,95%
DRG00681,Painkiller,North,61980.51,2066.02,33.8,0.56,5850,1147.43,5009.1,19471.22,66989.61,61139.61,REORDER NOW,7,95%
DRG00564,Diabetes,South,60315.57,2010.52,35.01,0.6,4496,1212.77,5294.35,19367.98,65609.92,61113.92,REORDER NOW,7,95%
DRG00589,Vaccine,East,58634.65,1954.49,34.93,0.54,2246,1058.71,4621.79,18303.21,63256.44,61010.44,REORDER NOW,7,95%
DRG00399,Vaccine,East,64105.2,2136.84,38.19,0.54,8338,1157.49,5053.0,20010.88,69158.2,60820.2,REORDER NOW,7,95%
DRG00544,Cardiac,West,63112.48,2103.75,35.56,0.53,7506,1124.15,4907.46,19633.71,68019.94,60513.94,REORDER NOW,7,95%
DRG00385,Diabetes,West,59034.85,1967.83,35.75,0.6,3755,1187.02,5181.93,18956.73,64216.78,60461.78,REORDER NOW,7,95%
DRG00722,Diabetes,North,59556.29,1985.21,34.26,0.6,4523,1197.51,5227.7,19124.17,64783.99,60260.99,REORDER NOW,7,95%
DRG00787,Cardiac,North,56386.83,1879.56,30.29,0.53,571,1004.35,4384.49,17541.42,60771.33,60200.33,REORDER NOW,7,95%
DRG00928,Diabetes,South,60980.37,2032.68,35.39,0.6,6201,1226.14,5352.7,19581.45,66333.07,60132.07,REORDER NOW,7,95%
DRG00306,Diabetes,East,56631.19,1887.71,33.05,0.6,1531,1138.69,4970.94,18184.89,61602.14,60071.14,REORDER NOW,7,95%
DRG00316,Cardiac,West,61269.56,2042.32,34.52,0.53,6107,1091.32,4764.16,19060.39,66033.72,59926.72,REORDER NOW,7,95%
DRG00786,Vaccine,West,62460.89,2082.03,38.65,0.54,7474,1127.8,4923.39,19497.6,67384.28,59910.28,REORDER NOW,7,95%
DRG00960,Vaccine,South,57544.2,1918.14,34.09,0.54,2482,1039.02,4535.84,17962.82,62080.04,59598.04,REORDER NOW,7,95%
DRG00925,Diabetes,North,62819.65,2093.99,36.14,0.6,9189,1263.12,5514.15,20172.07,68333.8,59144.8,REORDER NOW,7,95%
DRG00935,Antibiotic,East,62142.25,2071.41,37.15,0.58,8471,1205.44,5262.35,19762.21,67404.6,58933.6,REORDER NOW,7,95%
DRG00569,Cardiac,West,60604.9,2020.16,34.15,0.53,6584,1079.48,4712.48,18853.62,65317.38,58733.38,REORDER NOW,7,95%
DRG00338,Cardiac,West,61027.86,2034.26,34.39,0.53,7093,1087.02,4745.37,18985.2,65773.23,58680.23,REORDER NOW,7,95%
DRG00740,Antibiotic,North,60291.97,2009.73,35.52,0.58,6788,1169.55,5105.66,19173.79,65397.63,58609.63,REORDER NOW,7,95%
DRG00444,Antibiotic,North,54882.31,1829.41,32.33,0.58,1227,1064.61,4647.56,17453.43,59529.87,58302.87,REORDER NOW,7,95%
DRG00633,Cardiac,North,59165.4,1972.18,31.78,0.53,5693,1053.84,4600.55,18405.81,63765.95,58072.95,REORDER NOW,7,95%
DRG00735,Cardiac,West,61752.95,2058.43,34.8,0.53,8519,1099.93,4801.75,19210.77,66554.7,58035.7,REORDER NOW,7,95%
DRG00875,Cardiac,South,54396.55,1813.22,29.46,0.53,610,968.9,4229.74,16922.26,58626.28,58016.28,REORDER NOW,7,95%
DRG00001,Vaccine,West,62612.05,2087.07,38.74,0.54,9731,1130.53,4935.31,19544.79,67547.36,57816.36,REORDER NOW,7,95%
DRG00965,Vaccine,North,62133.91,2071.13,36.48,0.54,9256,1121.89,4897.62,19395.53,67031.53,57775.53,REORDER NOW,7,95%
DRG00966,Vaccine,North,56663.95,1888.8,33.27,0.54,3519,1023.13,4466.46,17688.04,61130.41,57611.41,REORDER NOW,7,95%
DRG00920,Cardiac,East,59925.87,1997.53,32.62,0.53,7077,1067.39,4659.68,18642.38,64585.55,57508.55,REORDER NOW,7,95%
DRG00375,Painkiller,West,59735.49,1991.18,34.2,0.56,7149,1105.87,4827.66,18765.94,64563.15,57414.15,REORDER NOW,7,95%
DRG00517,Antibiotic,West,53543.73,1784.79,33.25,0.58,853,1038.65,4534.21,17027.74,58077.94,57224.94,REORDER NOW,7,95%
DRG00926,Vaccine,West,55507.35,1850.25,34.35,0.54,2716,1002.24,4375.29,17327.0,59882.64,57166.64,REORDER NOW,7,95%
DRG00924,Vaccine,South,59327.34,1977.58,35.15,0.54,7082,1071.22,4676.39,18519.44,64003.73,56921.73,REORDER NOW,7,95%
DRG00018,Diabetes,North,53815.2,1793.84,30.96,0.6,1687,1082.07,4723.76,17280.64,58538.96,56851.96,REORDER NOW,7,95%
DRG00387,Painkiller,East,59448.84,1981.63,32.86,0.56,7608,1100.56,4804.49,18675.89,64253.33,56645.33,REORDER NOW,7,95%
DRG00515,Cardiac,North,53245.84,1774.86,28.6,0.53,1104,948.41,4140.26,16564.29,57386.1,56282.1,REORDER NOW,7,95%
DRG00184,Cardiac,South,56450.39,1881.68,30.57,0.53,4659,1005.49,4389.44,17561.19,60839.82,56180.82,REORDER NOW,7,95%
DRG00519,Diabetes,East,52219.16,1740.64,30.47,0.6,933,1049.98,4583.67,16768.14,56802.82,55869.82,REORDER NOW,7,95%
DRG00416,Cardiac,West,58671.34,1955.71,33.06,0.53,7474,1045.04,4562.13,18252.11,63233.47,55759.47,REORDER NOW,7,95%
DRG00785,Antibiotic,North,56665.38,1888.85,33.38,0.58,5739,1099.2,4798.56,18020.48,61463.94,55724.94,REORDER NOW,7,95%
DRG00203,Diabetes,East,59048.75,1968.29,34.46,0.6,8564,1187.3,5183.15,18961.19,64231.9,55667.9,REORDER NOW,7,95%
DRG00133,Diabetes,East,55120.22,1837.34,32.17,0.6,4407,1108.31,4838.31,17699.7,59958.54,55551.54,REORDER NOW,7,95%
DRG00578,Cardiac,West,54894.87,1829.83,30.93,0.53,3990,977.78,4268.48,17077.28,59163.35,55173.35,REORDER NOW,7,95%
DRG00682,Cardiac,East,54217.2,1807.24,29.51,0.53,3306,965.71,4215.79,16866.47,58432.99,55126.99,REORDER NOW,7,95%
DRG00668,Diabetes,South,56900.91,1896.7,33.03,0.6,6800,1144.11,4994.62,18271.5,61895.53,55095.53,REORDER NOW,7,95%
DRG00468,Diabetes,East,56419.66,1880.66,32.92,0.6,6423,1134.44,4952.37,18116.96,61372.03,54949.03,REORDER NOW,7,95%
DRG00817,Vaccine,North,52161.05,1738.7,30.63,0.54,1676,941.82,4111.52,16282.43,56272.58,54596.58,REORDER NOW,7,95%
DRG00532,Cardiac,East,58657.27,1955.24,31.93,0.53,8830,1044.79,4561.04,18247.74,63218.31,54388.31,REORDER NOW,7,95%
DRG00432,Antibiotic,East,51593.79,1719.79,30.85,0.58,1669,1000.82,4369.08,16407.63,55962.87,54293.87,REORDER NOW,7,95%
DRG00226,Diabetes,East,54213.64,1807.12,31.64,0.6,4809,1090.08,4758.74,17408.59,58972.38,54163.38,REORDER NOW,7,95%
DRG00026,Antibiotic,North,56574.72,1885.82,33.33,0.58,7228,1097.44,4790.88,17991.65,61365.6,54137.6,REORDER NOW,7,95%
DRG00846,Cardiac,East,59140.55,1971.35,32.19,0.53,9761,1053.4,4598.62,18398.08,63739.16,53978.16,REORDER NOW,7,95%
DRG00452,Cardiac,West,53112.37,1770.41,29.93,0.53,3344,946.03,4129.88,16522.77,57242.25,53898.25,REORDER NOW,7,95%
DRG00939,Painkiller,South,50203.48,1673.45,27.61,0.56,611,929.41,4057.31,15771.45,54260.79,53649.79,REORDER NOW,7,95%
DRG00159,Antibiotic,West,54632.14,1821.07,33.93,0.58,5640,1059.76,4626.38,17373.88,59258.52,53618.52,REORDER NOW,7,95%
DRG00904,Diabetes,East,54183.42,1806.11,31.62,0.6,5603,1089.47,4756.08,17398.88,58939.51,53336.51,REORDER NOW,7,95%
DRG00126,Cardiac,South,54819.4,1827.31,29.69,0.53,5824,976.43,4262.61,17053.81,59082.01,53258.01,REORDER NOW,7,95%
DRG00964,Cardiac,East,50985.31,1699.51,27.75,0.53,1733,908.14,3964.49,15861.06,54949.8,53216.8,REORDER NOW,7,95%
DRG00953,Antibiotic,West,56718.26,1890.61,35.22,0.58,8390,1100.23,4803.03,18037.29,61521.29,53131.29,REORDER NOW,7,95%
DRG00482,Cardiac,East,56814.79,1893.83,30.93,0.53,8134,1011.98,4417.77,17674.56,61232.57,53098.57,REORDER NOW,7,95%
DRG00654,Antibiotic,South,51591.64,1719.72,30.67,0.58,2950,1000.78,4368.9,16406.95,55960.54,53010.54,REORDER NOW,7,95%
DRG00628,Vaccine,North,49864.28,1662.14,29.28,0.54,825,900.35,3930.48,15565.48,53794.76,52969.76,REORDER NOW,7,95%
DRG00183,Antibiotic,West,54632.14,1821.07,33.93,0.58,6523,1059.76,4626.38,17373.88,59258.52,52735.52,REORDER NOW,7,95%
DRG00244,Vaccine,East,53768.57,1792.29,32.03,0.54,5300,970.85,4238.23,16784.23,58006.81,52706.81,REORDER NOW,7,95%
DRG00470,Antibiotic,South,57364.34,1912.14,34.1,0.58,9997,1112.76,4857.75,18242.76,62222.08,52225.08,REORDER NOW,7,95%
DRG00171,Cardiac,South,52040.67,1734.69,28.18,0.53,4011,926.94,4046.55,16189.37,56087.22,52076.22,REORDER NOW,7,95%
DRG00365,Vaccine,West,50216.62,1673.89,31.07,0.54,2650,906.71,3958.25,15675.47,54174.87,51524.87,REORDER NOW,7,95%
DRG00640,Cardiac,South,50288.87,1676.3,27.24,0.53,2806,895.74,3910.33,15644.4,54199.2,51393.2,REORDER NOW,7,95%
DRG00115,Diabetes,South,52489.05,1749.63,30.46,0.6,5777,1055.4,4607.36,16854.8,57096.4,51319.4,REORDER NOW,7,95%
DRG00446,Vaccine,East,55158.88,1838.63,32.86,0.54,8215,995.95,4347.82,17218.23,59506.7,51291.7,REORDER NOW,7,95%
DRG00606,Painkiller,West,50489.63,1682.99,28.9,0.56,3459,934.7,4080.44,15861.35,54570.06,51111.06,REORDER NOW,7,95%
DRG00469,Cardiac,West,50030.76,1667.69,28.19,0.53,2813,891.14,3890.26,15564.11,53921.03,51108.03,REORDER NOW,7,95%
DRG00643,Cardiac,East,50079.18,1669.31,27.26,0.53,2873,892.0,3894.03,15579.17,53973.2,51100.2,REORDER NOW,7,95%
DRG00458,Diabetes,North,51881.36,1729.38,29.85,0.6,5448,1043.19,4554.01,16659.66,56435.37,50987.37,REORDER NOW,7,95%
DRG00772,Painkiller,West,49552.96,1651.77,28.37,0.56,2855,917.36,4004.74,15567.09,53557.69,50702.69,REORDER NOW,7,95%
DRG00704,Antibiotic,West,55478.68,1849.29,34.45,0.58,9498,1076.18,4698.06,17643.09,60176.74,50678.74,REORDER NOW,7,95%
DRG00562,Painkiller,North,49807.93,1660.26,27.16,0.56,3233,922.08,4025.34,15647.19,53833.27,50600.27,REORDER NOW,7,95%
DRG00235,Diabetes,South,53214.29,1773.81,30.89,0.6,7588,1069.99,4671.02,17087.68,57885.3,50297.3,REORDER NOW,7,95%
DRG00552,Diabetes,North,50642.49,1688.08,29.13,0.6,5041,1018.28,4445.27,16261.85,55087.76,50046.76,REORDER NOW,7,95%
DRG00805,Cardiac,East,52646.56,1754.89,28.66,0.53,6700,937.73,4093.66,16377.86,56740.23,50040.23,REORDER NOW,7,95%
DRG00114,Painkiller,West,54024.81,1800.83,30.93,0.56,8665,1000.15,4366.14,16971.93,58390.95,49725.95,REORDER NOW,7,95%
DRG00084,Diabetes,South,54604.32,1820.14,31.69,0.6,9868,1097.94,4793.03,17534.04,59397.35,49529.35,REORDER NOW,7,95%
DRG00520,Vaccine,West,54146.88,1804.9,33.5,0.54,8950,977.68,4268.05,16902.32,58414.93,49464.93,REORDER NOW,7,95%
DRG00591,Painkiller,West,52000.39,1733.35,29.77,0.56,6884,962.67,4202.53,16335.96,56202.92,49318.92,REORDER NOW,7,95%
DRG00943,Painkiller,North,47361.33,1578.71,25.83,0.56,1881,876.79,3827.61,14878.59,51188.94,49307.94,REORDER NOW,7,95%
DRG00780,Vaccine,East,52861.85,1762.06,31.49,0.54,7916,954.48,4166.76,16501.19,57028.61,49112.61,REORDER NOW,7,95%
DRG00816,Diabetes,South,52217.08,1740.57,30.31,0.6,7722,1049.94,4583.48,16767.47,56800.57,49078.57,REORDER NOW,7,95%
DRG00582,Diabetes,West,47941.25,1598.04,29.03,0.6,3220,963.96,4208.16,15394.45,52149.42,48929.42,REORDER NOW,7,95%
DRG00679,Diabetes,East,51191.7,1706.39,29.87,0.6,6817,1029.32,4493.48,16438.21,55685.18,48868.18,REORDER NOW,7,95%
DRG00260,Painkiller,South,52046.09,1734.87,28.62,0.56,7581,963.52,4206.22,16350.31,56252.31,48671.31,REORDER NOW,7,95%
DRG00832,Diabetes,East,53397.72,1779.92,31.16,0.6,9512,1073.67,4687.12,17146.58,58084.83,48572.83,REORDER NOW,7,95%
DRG00768,Antibiotic,West,53211.16,1773.71,33.05,0.58,9247,1032.2,4506.04,16921.98,57717.2,48470.2,REORDER NOW,7,95%
DRG00315,Painkiller,East,53528.12,1784.27,29.59,0.56,9605,990.95,4326.0,16815.89,57854.12,48249.12,REORDER NOW,7,95%
DRG00946,Vaccine,East,45970.77,1532.36,27.39,0.54,1708,830.05,3623.58,14350.09,49594.35,47886.35,REORDER NOW,7,95%
DRG00921,Cardiac,East,50139.58,1671.32,27.29,0.53,6226,893.08,3898.72,15597.96,54038.31,47812.31,REORDER NOW,7,95%
DRG00378,Vaccine,East,47089.06,1569.64,28.05,0.54,3029,850.24,3711.73,14699.18,50800.79,47771.79,REORDER NOW,7,95%
DRG00820,Painkiller,South,52952.29,1765.08,29.12,0.56,9723,980.29,4279.46,16634.99,57231.75,47508.75,REORDER NOW,7,95%
DRG00040,Vaccine,East,49567.43,1652.25,29.53,0.54,6125,894.99,3907.08,15472.82,53474.51,47349.51,REORDER NOW,7,95%
DRG00384,Vaccine,South,52073.87,1735.8,30.85,0.54,9083,940.25,4104.65,16255.22,56178.52,47095.52,REORDER NOW,7,95%
DRG00614,Antibiotic,West,48797.05,1626.57,30.3,0.58,6109,946.57,4132.25,15518.23,52929.3,46820.3,REORDER NOW,7,95%
DRG00554,Vaccine,West,44381.7,1479.39,27.46,0.54,1329,801.36,3498.32,13854.05,47880.02,46551.02,REORDER NOW,7,95%
DRG00480,Cardiac,East,49777.13,1659.24,27.1,0.53,7171,886.62,3870.54,15485.2,53647.67,46476.67,REORDER NOW,7,95%
DRG00023,Cardiac,East,45790.13,1526.34,24.93,0.53,2923,815.61,3560.52,14244.88,49350.65,46427.65,REORDER NOW,7,95%
DRG00597,Vaccine,East,45728.98,1524.3,27.24,0.54,3045,825.69,3604.52,14274.62,49333.5,46288.5,REORDER NOW,7,95%
DRG00225,Vaccine,East,44973.38,1499.11,26.79,0.54,2246,812.04,3544.96,14038.75,48518.34,46272.34,REORDER NOW,7,95%
DRG00283,Cardiac,North,44215.49,1473.85,23.75,0.53,1402,787.56,3438.08,13755.03,47653.57,46251.57,REORDER NOW,7,95%
DRG00412,Antibiotic,North,46087.85,1536.26,27.15,0.58,3814,894.02,3902.83,14656.66,49990.67,46176.67,REORDER NOW,7,95%
DRG00193,Diabetes,West,45432.35,1514.41,27.51,0.6,3890,913.51,3987.94,14588.82,49420.29,45530.29,REORDER NOW,7,95%
DRG00592,Vaccine,West,50216.62,1673.89,31.07,0.54,8825,906.71,3958.25,15675.47,54174.87,45349.87,REORDER NOW,7,95%
DRG00663,Cardiac,South,44580.4,1486.01,24.14,0.53,2723,794.06,3466.46,13868.55,48046.86,45323.86,REORDER NOW,7,95%
DRG00952,Vaccine,West,47344.51,1578.15,29.3,0.54,5847,854.86,3731.86,14778.92,51076.37,45229.37,REORDER NOW,7,95%
DRG00228,Painkiller,East,44979.33,1499.31,24.86,0.56,3512,832.69,3635.11,14130.28,48614.44,45102.44,REORDER NOW,7,95%
DRG00763,Diabetes,South,42970.31,1432.34,24.94,0.6,1716,864.01,3771.82,13798.23,46742.13,45026.13,REORDER NOW,7,95%
DRG00526,Diabetes,South,45599.29,1519.98,26.47,0.6,4870,916.87,4002.59,14642.43,49601.88,44731.88,REORDER NOW,7,95%
DRG00402,Vaccine,South,50472.06,1682.4,29.9,0.54,9792,911.33,3978.39,15755.2,54450.45,44658.45,REORDER NOW,7,95%
DRG00593,Vaccine,East,45819.65,1527.32,27.3,0.54,4986,827.32,3611.67,14302.92,49431.32,44445.32,REORDER NOW,7,95%
DRG00307,Vaccine,South,48507.58,1616.92,28.74,0.54,8139,875.86,3823.54,15141.98,52331.12,44192.12,REORDER NOW,7,95%
DRG00607,Cardiac,North,49017.58,1633.92,26.33,0.53,8674,873.09,3811.48,15248.92,52829.07,44155.07,REORDER NOW,7,95%
DRG00080,Antibiotic,South,42373.45,1412.45,25.19,0.58,1919,821.97,3588.28,13475.42,45961.73,44042.73,REORDER NOW,7,95%
DRG00865,Diabetes,South,45961.91,1532.06,26.68,0.6,6060,924.16,4034.42,14758.87,49996.33,43936.33,REORDER NOW,7,95%
DRG00545,Cardiac,East,44128.88,1470.96,24.02,0.53,3678,786.02,3431.35,13728.09,47560.22,43882.22,REORDER NOW,7,95%
DRG00976,Cardiac,West,45619.84,1520.66,25.71,0.53,5354,812.57,3547.28,14191.91,49167.12,43813.12,REORDER NOW,7,95%
DRG00279,Cardiac,South,41560.05,1385.34,22.51,0.53,1013,740.26,3231.6,12928.95,44791.65,43778.65,REORDER NOW,7,95%
DRG00494,Antibiotic,North,49351.77,1645.06,29.08,0.58,9948,957.33,4179.22,15694.64,53530.99,43582.99,REORDER NOW,7,95%
DRG00380,Diabetes,South,40794.6,1359.82,23.68,0.6,863,820.26,3580.85,13099.59,44375.44,43512.44,REORDER NOW,7,95%
DRG00242,Cardiac,East,43101.92,1436.73,23.46,0.53,2983,767.72,3351.49,13408.61,46453.41,43470.41,REORDER NOW,7,95%
DRG00179,Painkiller,West,48314.13,1610.47,27.66,0.56,8920,894.43,3904.62,15177.92,52218.75,43298.75,REORDER NOW,7,95%
DRG00019,Painkiller,North,43283.66,1442.79,23.6,0.56,3633,801.3,3498.07,13597.59,46781.73,43148.73,REORDER NOW,7,95%
DRG00261,Cardiac,West,44532.21,1484.41,25.09,0.53,4912,793.2,3462.71,13853.56,47994.92,43082.92,REORDER NOW,7,95%
DRG00978,Painkiller,North,42045.26,1401.51,22.93,0.56,2399,778.37,3397.98,13208.54,45443.24,43044.24,REORDER NOW,7,95%
DRG00563,Diabetes,South,44088.38,1469.61,25.59,0.6,4920,886.49,3869.97,14157.26,47958.35,43038.35,REORDER NOW,7,95%
DRG00492,Diabetes,North,45656.8,1521.89,26.27,0.6,6685,918.03,4007.64,14660.89,49664.44,42979.44,REORDER NOW,7,95%
DRG00919,Painkiller,South,42047.68,1401.59,23.12,0.56,2475,778.42,3398.18,13209.3,45445.86,42970.86,REORDER NOW,7,95%
DRG00389,Vaccine,West,48765.45,1625.51,30.17,0.54,9997,880.51,3843.87,15222.47,52609.31,42612.31,REORDER NOW,7,95%
DRG00311,Antibiotic,North,40194.65,1339.82,23.68,0.58,1009,779.7,3403.78,12782.53,43598.42,42589.42,REORDER NOW,7,95%
DRG00951,Vaccine,North,46691.09,1556.37,27.41,0.54,8175,843.06,3680.36,14574.95,50371.45,42196.45,REORDER NOW,7,95%
DRG00185,Antibiotic,South,42857.02,1428.57,25.48,0.58,4367,831.35,3629.23,13629.2,46486.26,42119.26,REORDER NOW,7,95%
DRG00969,Antibiotic,East,39382.96,1312.77,23.55,0.58,632,763.96,3335.04,12524.4,42718.0,42086.0,REORDER NOW,7,95%
DRG00819,Vaccine,West,46618.92,1553.96,28.85,0.54,8574,841.75,3674.67,14552.42,50293.59,41719.59,REORDER NOW,7,95%
DRG00264,Diabetes,North,43904.26,1463.48,25.26,0.6,6088,882.79,3853.8,14098.13,47758.06,41670.06,REORDER NOW,7,95%
DRG00580,Diabetes,South,40431.98,1347.73,23.47,0.6,2679,812.97,3549.02,12983.14,43981.0,41302.0,REORDER NOW,7,95%
DRG00854,Painkiller,North,39870.5,1329.02,21.74,0.56,1940,738.11,3222.23,12525.34,43092.73,41152.73,REORDER NOW,7,95%
DRG00477,Vaccine,East,42102.09,1403.4,25.08,0.54,4459,760.2,3318.64,13142.46,45420.73,40961.73,REORDER NOW,7,95%
DRG00451,Antibiotic,South,40741.37,1358.05,24.22,0.58,4242,790.31,3450.07,12956.39,44191.45,39949.45,REORDER NOW,7,95%
DRG00961,Painkiller,West,38615.05,1287.17,22.11,0.56,1968,714.87,3120.76,12130.94,41735.81,39767.81,REORDER NOW,7,95%
DRG00557,Vaccine,West,42779.36,1425.98,26.47,0.54,6409,772.43,3372.02,13353.87,46151.38,39742.38,REORDER NOW,7,95%
DRG00422,Painkiller,West,41697.0,1389.9,23.87,0.56,5399,771.93,3369.84,13099.14,45066.84,39667.84,REORDER NOW,7,95%
DRG00298,Painkiller,East,43589.77,1452.99,24.09,0.56,7491,806.97,3522.81,13693.75,47112.58,39621.58,REORDER NOW,7,95%
DRG00141,Antibiotic,East,42556.56,1418.55,25.44,0.58,6573,825.52,3603.79,13533.65,46160.35,39587.35,REORDER NOW,7,95%
DRG00675,Painkiller,South,40295.69,1343.19,22.16,0.56,3977,745.98,3256.59,12658.92,43552.28,39575.28,REORDER NOW,7,95%
DRG00312,Vaccine,North,38591.93,1286.4,22.66,0.54,2359,696.82,3041.95,12046.74,41633.88,39274.88,REORDER NOW,7,95%
DRG00543,Painkiller,South,44343.39,1478.11,24.38,0.56,8853,820.92,3583.71,13930.5,47927.1,39074.1,REORDER NOW,7,95%
DRG00634,Vaccine,North,43276.15,1442.54,25.41,0.54,7724,781.4,3411.18,13508.95,46687.33,38963.33,REORDER NOW,7,95%
DRG00873,Antibiotic,North,44516.33,1483.88,26.23,0.58,9363,863.53,3769.75,14156.89,48286.07,38923.07,REORDER NOW,7,95%
DRG00506,Antibiotic,North,39529.77,1317.66,23.29,0.58,4071,766.8,3347.47,12571.09,42877.24,38806.24,REORDER NOW,7,95%
DRG00528,Antibiotic,North,43216.8,1440.56,25.46,0.58,8199,838.32,3659.7,13743.62,46876.5,38677.5,REORDER NOW,7,95%
DRG00979,Cardiac,North,39081.18,1302.71,20.99,0.53,3444,696.11,3038.85,12157.79,42120.03,38676.03,REORDER NOW,7,95%
DRG00443,Vaccine,East,44912.93,1497.1,26.76,0.54,9873,810.95,3540.2,14019.88,48453.13,38580.13,REORDER NOW,7,95%
DRG00523,Vaccine,South,41405.23,1380.17,24.53,0.54,6264,747.62,3263.71,12924.93,44668.93,38404.93,REORDER NOW,7,95%
DRG00415,Antibiotic,South,38051.48,1268.38,22.62,0.58,2871,738.13,3222.29,12100.96,41273.76,38402.76,REORDER NOW,7,95%
DRG00172,Cardiac,South,38539.7,1284.66,20.87,0.53,3435,686.46,2996.75,11989.34,41536.45,38101.45,REORDER NOW,7,95%
DRG00155,Painkiller,North,37786.36,1259.55,20.6,0.56,2929,699.53,3053.79,11870.61,40840.16,37911.16,REORDER NOW,7,95%
DRG00139,Diabetes,West,38812.47,1293.75,23.51,0.6,4553,780.41,3406.86,12463.1,42219.33,37666.33,REORDER NOW,7,95%
DRG00282,Cardiac,North,41346.32,1378.21,22.21,0.53,7001,736.45,3214.98,12862.46,44561.3,37560.3,REORDER NOW,7,95%
DRG00869,Vaccine,East,37326.69,1244.22,22.24,0.54,2956,673.97,2942.22,11651.79,40268.92,37312.92,REORDER NOW,7,95%
DRG00596,Diabetes,West,37180.17,1239.34,22.52,0.6,3228,747.59,3263.58,11938.95,40443.75,37215.75,REORDER NOW,7,95%
DRG00861,Vaccine,West,42295.64,1409.85,26.17,0.54,8569,763.69,3333.89,13202.88,45629.53,37060.53,REORDER NOW,7,95%
DRG00028,Antibiotic,West,35494.26,1183.14,22.04,0.58,1476,688.52,3005.74,11287.73,38500.0,37024.0,REORDER NOW,7,95%
